frame,shape,before_render_us,after_render_us,delta_render_us,before_wall_us,after_wall_us
1032,truncatedIcosidodecahedron_truncate50d_ambo_dual,25666,27099,1433,71415,71287
1033,truncatedIcosidodecahedron_truncate50d_ambo_dual,29083,30747,1664,65878,66102
1034,truncatedIcosidodecahedron_truncate50d_ambo_dual,38551,40147,1596,71929,71858
1035,truncatedIcosidodecahedron_truncate50d_ambo_dual,50020,53049,3029,73927,75348
1036,truncatedIcosidodecahedron_truncate50d_ambo_dual,49173,52326,3153,61613,61726
1037,truncatedIcosidodecahedron_truncate50d_ambo_dual,47520,51186,3666,60806,61318
1038,truncatedIcosidodecahedron_truncate50d_ambo_dual,46015,49870,3855,60955,61131
1039,truncatedIcosidodecahedron_truncate50d_ambo_dual,32700,36998,4298,49145,49582
1040,truncatedIcosidodecahedron_truncate50d_ambo_dual,45144,49409,4265,74903,74870
1041,truncatedIcosidodecahedron_truncate50d_ambo_dual,38661,43231,4570,55622,55915
1042,truncatedIcosidodecahedron_truncate50d_ambo_dual,38203,42521,4318,62000,61747
1043,truncatedIcosidodecahedron_truncate50d_ambo_dual,37353,41939,4586,61609,61865
1044,truncatedIcosidodecahedron_truncate50d_ambo_dual,37261,41934,4673,62369,62453
1045,truncatedIcosidodecahedron_truncate50d_ambo_dual,36679,41388,4709,61933,61968
1046,truncatedIcosidodecahedron_truncate50d_ambo_dual,42026,46744,4718,67808,67815
1047,truncatedIcosidodecahedron_truncate50d_ambo_dual,30879,37257,6378,51311,52970
1048,truncatedIcosidodecahedron_truncate50d_ambo_dual,31628,38731,7103,63210,63932
1049,truncatedIcosidodecahedron_truncate50d_ambo_dual,32059,39804,7745,62893,63532
1050,truncatedIcosidodecahedron_truncate50d_ambo_dual,32971,41852,8881,63374,64506
1051,truncatedIcosidodecahedron_truncate50d_ambo_dual,33577,43203,9626,63056,63809
1052,truncatedIcosidodecahedron_truncate50d_ambo_dual,50246,60201,9955,79131,79457
1053,truncatedIcosidodecahedron_truncate50d_ambo_dual,41458,50981,9523,53654,53229
1054,truncatedIcosidodecahedron_truncate50d_ambo_dual,41421,50292,8871,62414,61766
1055,truncatedIcosidodecahedron_truncate50d_ambo_dual,41112,48848,7736,62150,61014
1056,truncatedIcosidodecahedron_truncate50d_ambo_dual,42349,49490,7141,63698,63081
1057,truncatedIcosidodecahedron_truncate50d_ambo_dual,42178,48468,6290,61981,61156
1058,truncatedIcosidodecahedron_truncate50d_ambo_dual,44741,51169,6428,65079,65196
1059,truncatedIcosidodecahedron_truncate50d_ambo_dual,25047,38137,13090,42760,49401
1060,truncatedIcosidodecahedron_truncate50d_ambo_dual,25660,39064,13404,63070,63386
1061,truncatedIcosidodecahedron_truncate50d_ambo_dual,24845,38040,13195,61647,61435
1062,truncatedIcosidodecahedron_truncate50d_ambo_dual,26088,39378,13290,63705,63798
1063,truncatedIcosidodecahedron_truncate50d_ambo_dual,24824,38211,13387,61198,61284
1064,truncatedIcosidodecahedron_truncate50d_ambo_dual,26008,39537,13529,63652,63785
1065,truncatedIcosidodecahedron_truncate50d_ambo_dual,24996,38329,13333,61439,61250
1066,truncatedIcosidodecahedron_truncate50d_ambo_dual,26115,39585,13470,63580,63714
1067,truncatedIcosidodecahedron_truncate50d_ambo_dual,25144,38495,13351,61489,61370
1068,truncatedIcosidodecahedron_truncate50d_ambo_dual,27704,40742,13038,65015,64705
1069,truncatedIcosidodecahedron_truncate50d_ambo_dual,25974,39742,13768,60736,61459
1070,truncatedIcosidodecahedron_truncate50d_ambo_dual,26722,39637,12915,63208,62354
1071,truncatedIcosidodecahedron_truncate50d_ambo_dual,26334,39715,13381,62080,62535
1072,truncatedIcosidodecahedron_truncate50d_ambo_dual,27480,40973,13493,63662,63772
1073,truncatedIcosidodecahedron_truncate50d_ambo_dual,27589,41346,13757,62220,62478
1074,truncatedIcosidodecahedron_truncate50d_ambo_dual,26057,39865,13808,60930,60978
1075,truncatedIcosidodecahedron_truncate50d_ambo_dual,27138,41005,13867,63542,63600
1076,truncatedIcosidodecahedron_truncate50d_ambo_dual,27394,40251,12857,62718,61706
1077,truncatedIcosidodecahedron_truncate50d_ambo_dual,27604,40734,13130,62672,62942
1078,truncatedIcosidodecahedron_truncate50d_ambo_dual,26221,39738,13517,61080,61464
1079,truncatedIcosidodecahedron_truncate50d_ambo_dual,27216,40991,13775,63455,63711
1080,truncatedIcosidodecahedron_truncate50d_ambo_dual,25892,39130,13238,61144,60597
1081,truncatedIcosidodecahedron_truncate50d_ambo_dual,26509,39669,13160,63077,62998
1082,truncatedIcosidodecahedron_truncate50d_ambo_dual,25593,39183,13590,61545,61972
1083,truncatedIcosidodecahedron_truncate50d_ambo_dual,25883,39814,13931,62738,63087
1084,truncatedIcosidodecahedron_truncate50d_ambo_dual,25744,38708,12964,62322,61354
1085,truncatedIcosidodecahedron_truncate50d_ambo_dual,25252,38347,13095,62023,62152
1086,truncatedIcosidodecahedron_truncate50d_ambo_dual,25560,38487,12927,62763,62593
1087,truncatedIcosidodecahedron_truncate50d_ambo_dual,24846,37979,13133,61750,61947
1088,truncatedIcosidodecahedron_truncate50d_ambo_dual,25842,38614,12772,63458,63095
1089,truncatedIcosidodecahedron_truncate50d_ambo_dual,24714,37971,13257,61047,61528
1090,truncatedIcosidodecahedron_truncate50d_ambo_dual,26308,39438,13130,64051,63922
1091,truncatedIcosidodecahedron_truncate50d_ambo_dual,24636,37942,13306,60789,60963
1092,truncatedIcosidodecahedron_truncate50d_ambo_dual,26636,39687,13051,64461,64203
1093,truncatedIcosidodecahedron_truncate50d_ambo_dual,24638,38285,13647,60463,61056
1094,truncatedIcosidodecahedron_truncate50d_ambo_dual,27243,40649,13406,65067,64824
1095,truncatedIcosidodecahedron_truncate50d_ambo_dual,24640,38384,13744,59858,60193
1096,truncatedIcosidodecahedron_truncate50d_ambo_dual,27707,41196,13489,65527,65269
1097,truncatedIcosidodecahedron_truncate50d_ambo_dual,25048,39107,14059,59800,60358
1098,truncatedIcosidodecahedron_truncate50d_ambo_dual,28739,42364,13625,66150,65717
1099,truncatedIcosidodecahedron_truncate50d_ambo_dual,25872,39811,13939,59648,59961
1100,truncatedIcosidodecahedron_truncate50d_ambo_dual,29564,43218,13654,66154,65867
1101,truncatedIcosidodecahedron_truncate50d_ambo_dual,26433,40626,14193,59329,59866
1102,icosidodecahedron_truncate5d_ambo_dual,1907,1927,20,37927,23761
1103,icosidodecahedron_truncate5d_ambo_dual,8759,9230,471,69320,69762
1104,icosidodecahedron_truncate5d_ambo_dual,8684,9199,515,62387,62428
1105,icosidodecahedron_truncate5d_ambo_dual,8712,9170,458,62218,62153
1106,icosidodecahedron_truncate5d_ambo_dual,9237,9741,504,62987,63032
1107,icosidodecahedron_truncate5d_ambo_dual,10613,11074,461,63832,63782
1108,icosidodecahedron_truncate5d_ambo_dual,10641,11102,461,62494,62481
1109,icosidodecahedron_truncate5d_ambo_dual,10454,10927,473,62272,62283
1110,icosidodecahedron_truncate5d_ambo_dual,10465,10938,473,62474,62451
1111,icosidodecahedron_truncate5d_ambo_dual,10285,10728,443,62281,62242
1112,icosidodecahedron_truncate5d_ambo_dual,13733,14142,409,65964,65868
1113,icosidodecahedron_truncate5d_ambo_dual,15932,17609,1677,64648,65968
1114,icosidodecahedron_truncate5d_ambo_dual,16274,18253,1979,62804,63098
1115,icosidodecahedron_truncate5d_ambo_dual,16622,19015,2393,62809,63218
1116,icosidodecahedron_truncate5d_ambo_dual,17154,20190,3036,62992,63627
1117,icosidodecahedron_truncate5d_ambo_dual,17449,20840,3391,62754,63108
1118,icosidodecahedron_truncate5d_ambo_dual,22933,26410,3477,67951,68025
1119,icosidodecahedron_truncate5d_ambo_dual,20980,22836,1856,60497,58872
1120,icosidodecahedron_truncate5d_ambo_dual,20783,22682,1899,62260,62302
1121,icosidodecahedron_truncate5d_ambo_dual,20464,22600,2136,61788,62028
1122,icosidodecahedron_truncate5d_ambo_dual,20504,22671,2167,62500,62529
1123,icosidodecahedron_truncate5d_ambo_dual,20304,22596,2292,62262,62383
1124,icosidodecahedron_truncate5d_ambo_dual,23243,25451,2208,65402,65312
1125,icosidodecahedron_truncate5d_ambo_dual,15728,18782,3054,54938,55785
1126,icosidodecahedron_truncate5d_ambo_dual,16081,18450,2369,62860,62181
1127,icosidodecahedron_truncate5d_ambo_dual,15944,17930,1986,62315,61940
1128,icosidodecahedron_truncate5d_ambo_dual,16570,19064,2494,63079,63592
1129,icosidodecahedron_truncate5d_ambo_dual,16541,19234,2693,62424,62619
1130,icosidodecahedron_truncate5d_ambo_dual,23286,26345,3059,69198,69571
1131,icosidodecahedron_truncate5d_ambo_dual,19685,22585,2900,58836,58687
1132,icosidodecahedron_truncate5d_ambo_dual,20379,23207,2828,63147,63075
1133,icosidodecahedron_truncate5d_ambo_dual,20730,23104,2374,62812,62354
1134,icosidodecahedron_truncate5d_ambo_dual,20809,23101,2292,62541,62453
1135,icosidodecahedron_truncate5d_ambo_dual,22470,24668,2198,64111,64026
1136,icosidodecahedron_truncate5d_ambo_dual,22421,24489,2068,62412,62277
1137,icosidodecahedron_truncate5d_ambo_dual,15307,19389,4082,55025,57061
1138,icosidodecahedron_truncate5d_ambo_dual,13760,17988,4228,60917,61049
1139,icosidodecahedron_truncate5d_ambo_dual,15332,19396,4064,64039,63866
1140,icosidodecahedron_truncate5d_ambo_dual,13698,18030,4332,60880,61148
1141,icosidodecahedron_truncate5d_ambo_dual,15242,19290,4048,64003,63718
1142,icosidodecahedron_truncate5d_ambo_dual,13645,17878,4233,60865,61044
1143,icosidodecahedron_truncate5d_ambo_dual,15365,19557,4192,64182,64139
1144,icosidodecahedron_truncate5d_ambo_dual,13909,18197,4288,61005,61098
1145,icosidodecahedron_truncate5d_ambo_dual,15409,19604,4195,63961,63837
1146,icosidodecahedron_truncate5d_ambo_dual,14047,18070,4023,61099,60926
1147,icosidodecahedron_truncate5d_ambo_dual,15117,19039,3922,63531,63428
1148,icosidodecahedron_truncate5d_ambo_dual,13993,18733,4740,61344,62153
1149,icosidodecahedron_truncate5d_ambo_dual,15222,19498,4276,63690,63224
1150,icosidodecahedron_truncate5d_ambo_dual,14168,18238,4070,61414,61171
1151,icosidodecahedron_truncate5d_ambo_dual,15701,20005,4304,63995,64225
1152,icosidodecahedron_truncate5d_ambo_dual,13833,18849,5016,60593,61302
1153,icosidodecahedron_truncate5d_ambo_dual,15313,19750,4437,63712,63127
1154,icosidodecahedron_truncate5d_ambo_dual,14444,18580,4136,61594,61291
1155,icosidodecahedron_truncate5d_ambo_dual,15780,20196,4416,63796,64075
1156,icosidodecahedron_truncate5d_ambo_dual,13900,18959,5059,60581,61222
1157,icosidodecahedron_truncate5d_ambo_dual,15529,20047,4518,64090,63546
1158,icosidodecahedron_truncate5d_ambo_dual,14487,18757,4270,61419,61168
1159,icosidodecahedron_truncate5d_ambo_dual,15871,20077,4206,63846,63777
1160,icosidodecahedron_truncate5d_ambo_dual,14021,18755,4734,60618,61137
1161,icosidodecahedron_truncate5d_ambo_dual,15880,20000,4120,64313,63705
1162,icosidodecahedron_truncate5d_ambo_dual,14471,18671,4200,61051,61131
1163,icosidodecahedron_truncate5d_ambo_dual,15875,20109,4234,63866,63897
1164,icosidodecahedron_truncate5d_ambo_dual,14297,18663,4366,60890,61015
1165,icosidodecahedron_truncate5d_ambo_dual,15804,20029,4225,63965,63826
1166,icosidodecahedron_truncate5d_ambo_dual,14556,18866,4310,61214,61298
1167,icosidodecahedron_truncate5d_ambo_dual,15610,19883,4273,63568,63529
1168,icosidodecahedron_truncate5d_ambo_dual,14219,18480,4261,61059,61055
1169,icosidodecahedron_truncate5d_ambo_dual,15322,19546,4224,63283,63239
1170,icosidodecahedron_truncate5d_ambo_dual,14140,18456,4316,61278,61368
1171,icosidodecahedron_truncate5d_ambo_dual,15300,19444,4144,63628,63447
1172,icosidodecahedron_truncate5d_ambo_dual,14115,18401,4286,61277,61398
1173,icosidodecahedron_truncate5d_ambo_dual,15137,19277,4140,63467,63336
1174,icosidodecahedron_truncate5d_ambo_dual,14129,18503,4374,61454,61692
1175,icosidodecahedron_truncate5d_ambo_dual,14644,18753,4109,62976,62710
1176,icosidodecahedron_truncate5d_ambo_dual,14518,18526,4008,62336,62229
1177,icosidodecahedron_truncate5d_ambo_dual,14946,18885,3939,62889,62816
1178,icosidodecahedron_truncate5d_ambo_dual,14846,18843,3997,62362,62418
1179,icosidodecahedron_truncate5d_ambo_dual,14861,18794,3933,62482,62416
1180,snubDodecahedron_truncate5d_ambo_dual,2282,2379,97,49936,46080
1181,snubDodecahedron_truncate5d_ambo_dual,10937,11975,1038,71116,72056
1182,snubDodecahedron_truncate5d_ambo_dual,10792,11852,1060,62316,62333
1183,snubDodecahedron_truncate5d_ambo_dual,11013,12079,1066,62683,62686
1184,snubDodecahedron_truncate5d_ambo_dual,12574,13711,1137,64024,64090
1185,snubDodecahedron_truncate5d_ambo_dual,14353,15142,789,63949,63596
1186,snubDodecahedron_truncate5d_ambo_dual,13856,14709,853,61960,62016
1187,snubDodecahedron_truncate5d_ambo_dual,14290,15097,807,62885,62856
1188,snubDodecahedron_truncate5d_ambo_dual,13676,14478,802,61835,61838
1189,snubDodecahedron_truncate5d_ambo_dual,14173,15050,877,62958,63031
1190,snubDodecahedron_truncate5d_ambo_dual,20224,20944,720,68511,68349
1191,snubDodecahedron_truncate5d_ambo_dual,24174,28303,4129,66400,69814
1192,snubDodecahedron_truncate5d_ambo_dual,23683,28303,4620,61976,62456
1193,snubDodecahedron_truncate5d_ambo_dual,25447,31117,5670,64224,65270
1194,snubDodecahedron_truncate5d_ambo_dual,25160,31953,6793,62228,63350
1195,snubDodecahedron_truncate5d_ambo_dual,26793,34167,7374,64081,64673
1196,snubDodecahedron_truncate5d_ambo_dual,37474,45450,7976,73142,73741
1197,snubDodecahedron_truncate5d_ambo_dual,35588,39551,3963,60566,56545
1198,snubDodecahedron_truncate5d_ambo_dual,34680,38743,4063,61551,61649
1199,snubDodecahedron_truncate5d_ambo_dual,34793,38933,4140,62562,62648
1200,snubDodecahedron_truncate5d_ambo_dual,34701,39122,4421,62369,62645
1201,snubDodecahedron_truncate5d_ambo_dual,34569,39169,4600,62029,62226
1202,snubDodecahedron_truncate5d_ambo_dual,39716,44286,4570,67607,67576
1203,snubDodecahedron_truncate5d_ambo_dual,27081,33798,6717,49819,51968
1204,snubDodecahedron_truncate5d_ambo_dual,27657,33140,5483,63038,61800
1205,snubDodecahedron_truncate5d_ambo_dual,27088,31819,4731,61893,61138
1206,snubDodecahedron_truncate5d_ambo_dual,27961,32578,4617,63334,63217
1207,snubDodecahedron_truncate5d_ambo_dual,27423,32192,4769,61975,62127
1208,snubDodecahedron_truncate5d_ambo_dual,41553,46440,4887,76590,76705
1209,snubDodecahedron_truncate5d_ambo_dual,33672,38451,4779,54562,54462
1210,snubDodecahedron_truncate5d_ambo_dual,33955,38410,4455,62728,62410
1211,snubDodecahedron_truncate5d_ambo_dual,32986,37071,4085,61486,61115
1212,snubDodecahedron_truncate5d_ambo_dual,33831,37874,4043,63306,63257
1213,snubDodecahedron_truncate5d_ambo_dual,32933,36743,3810,61553,61321
1214,snubDodecahedron_truncate5d_ambo_dual,35527,39320,3793,65054,65035
1215,snubDodecahedron_truncate5d_ambo_dual,19192,25671,6479,46120,48810
1216,snubDodecahedron_truncate5d_ambo_dual,19723,26118,6395,62991,62898
1217,snubDodecahedron_truncate5d_ambo_dual,19167,25592,6425,61560,61583
1218,snubDodecahedron_truncate5d_ambo_dual,19702,26170,6468,62997,63026
1219,snubDodecahedron_truncate5d_ambo_dual,19242,25641,6399,61998,61905
1220,snubDodecahedron_truncate5d_ambo_dual,19715,26161,6446,62934,62980
1221,snubDodecahedron_truncate5d_ambo_dual,19329,25694,6365,62128,62046
1222,snubDodecahedron_truncate5d_ambo_dual,19740,26319,6579,62873,63086
1223,snubDodecahedron_truncate5d_ambo_dual,19392,25822,6430,62113,61961
1224,snubDodecahedron_truncate5d_ambo_dual,19966,26765,6799,63035,63403
1225,snubDodecahedron_truncate5d_ambo_dual,19593,25986,6393,62089,61678
1226,snubDodecahedron_truncate5d_ambo_dual,19990,26666,6676,62857,63141
1227,snubDodecahedron_truncate5d_ambo_dual,19799,26188,6389,62272,61981
1228,snubDodecahedron_truncate5d_ambo_dual,20137,26887,6750,62799,63157
1229,snubDodecahedron_truncate5d_ambo_dual,20084,26497,6413,62406,62064
1230,snubDodecahedron_truncate5d_ambo_dual,20317,27628,7311,62693,63572
1231,snubDodecahedron_truncate5d_ambo_dual,20241,26717,6476,62383,61549
1232,snubDodecahedron_truncate5d_ambo_dual,20037,27309,7272,62259,63050
1233,snubDodecahedron_truncate5d_ambo_dual,20199,26629,6430,62352,61493
1234,snubDodecahedron_truncate5d_ambo_dual,20776,27920,7144,63036,63752
1235,snubDodecahedron_truncate5d_ambo_dual,20648,27186,6538,62388,61779
1236,snubDodecahedron_truncate5d_ambo_dual,20511,27362,6851,62324,62636
1237,snubDodecahedron_truncate5d_ambo_dual,20360,26755,6395,62312,61851
1238,snubDodecahedron_truncate5d_ambo_dual,20427,27370,6943,62519,63075
1239,snubDodecahedron_truncate5d_ambo_dual,20505,27094,6589,62541,62173
1240,snubDodecahedron_truncate5d_ambo_dual,20211,26820,6609,62168,62186
1241,snubDodecahedron_truncate5d_ambo_dual,20065,26447,6382,62316,62084
1242,snubDodecahedron_truncate5d_ambo_dual,20097,26723,6626,62493,62724
1243,snubDodecahedron_truncate5d_ambo_dual,20267,26886,6619,62630,62621
1244,snubDodecahedron_truncate5d_ambo_dual,20141,26650,6509,62336,62210
1245,snubDodecahedron_truncate5d_ambo_dual,19494,25948,6454,61813,61756
1246,snubDodecahedron_truncate5d_ambo_dual,19668,26224,6556,62622,62728
1247,snubDodecahedron_truncate5d_ambo_dual,19568,26004,6436,62357,62237
1248,snubDodecahedron_truncate5d_ambo_dual,19515,25851,6336,62468,62358
1249,snubDodecahedron_truncate5d_ambo_dual,19426,25872,6446,62091,62192
1250,snubDodecahedron_truncate5d_ambo_dual,19394,25874,6480,62429,62463
1251,snubDodecahedron_truncate5d_ambo_dual,19641,26190,6549,62709,62775
1252,snubDodecahedron_truncate5d_ambo_dual,19261,25736,6475,62082,62003
1253,snubDodecahedron_truncate5d_ambo_dual,19855,26259,6404,63055,62980
1254,snubDodecahedron_truncate5d_ambo_dual,19362,25785,6423,61969,61986
1255,snubDodecahedron_truncate5d_ambo_dual,20431,26757,6326,63531,63430
1256,snubDodecahedron_truncate5d_ambo_dual,20083,26383,6300,62120,62083
1257,snubDodecahedron_truncate5d_ambo_dual,20116,26487,6371,62478,62563
1258,octahedron_hk34_ambo_hk72,1717,1743,26,44062,37714
1259,octahedron_hk34_ambo_hk72,8118,8435,317,68864,69151
1260,octahedron_hk34_ambo_hk72,7388,7635,247,61737,61658
1261,octahedron_hk34_ambo_hk72,8158,8503,345,63233,63327
1262,octahedron_hk34_ambo_hk72,7366,7669,303,61723,61680
1263,octahedron_hk34_ambo_hk72,17428,17737,309,72499,72514
1264,octahedron_hk34_ambo_hk72,16216,16517,301,61248,61240
1265,octahedron_hk34_ambo_hk72,16503,16733,230,62401,62336
1266,octahedron_hk34_ambo_hk72,15294,15532,238,61252,61257
1267,octahedron_hk34_ambo_hk72,14169,14389,220,61336,61317
1268,octahedron_hk34_ambo_hk72,14119,14301,182,62413,62372
1269,octahedron_hk34_ambo_hk72,13513,13657,144,61855,61804
1270,octahedron_hk34_ambo_hk72,15684,15893,209,64632,64694
1271,octahedron_hk34_ambo_hk72,14406,14544,138,61174,61096
1272,octahedron_hk34_ambo_hk72,13994,14186,192,62040,62093
1273,octahedron_hk34_ambo_hk72,13103,13266,163,61570,61533
1274,octahedron_hk34_ambo_hk72,12762,12983,221,62120,62171
1275,octahedron_hk34_ambo_hk72,12041,12301,260,61791,61817
1276,octahedron_hk34_ambo_hk72,14887,15199,312,65308,65349
1277,octahedron_hk34_ambo_hk72,16644,16989,345,64210,64240
1278,octahedron_hk34_ambo_hk72,17367,17624,257,63184,63092
1279,octahedron_hk34_ambo_hk72,16583,16784,201,61678,61619
1280,octahedron_hk34_ambo_hk72,18334,18439,105,64217,64112
1281,octahedron_hk34_ambo_hk72,16344,16718,374,60176,60451
1282,octahedron_hk34_ambo_hk72,16819,17268,449,62937,63009
1283,octahedron_hk34_ambo_hk72,17612,18144,532,63255,63333
1284,octahedron_hk34_ambo_hk72,18626,19187,561,63483,63501
1285,octahedron_hk34_ambo_hk72,17661,18244,583,61483,61513
1286,octahedron_hk34_ambo_hk72,17262,17818,556,62063,62033
1287,octahedron_hk34_ambo_hk72,18048,18571,523,63233,63212
1288,octahedron_hk34_ambo_hk72,17644,18147,503,62073,62035
1289,octahedron_hk34_ambo_hk72,18265,18803,538,63137,63159
1290,octahedron_hk34_ambo_hk72,17811,18379,568,62014,62034
1291,octahedron_hk34_ambo_hk72,17839,18461,622,62487,62540
1292,octahedron_hk34_ambo_hk72,18471,19022,551,63093,63020
1293,octahedron_hk34_ambo_hk72,17697,18317,620,61686,61752
1294,octahedron_hk34_ambo_hk72,18358,18907,549,63123,63050
1295,octahedron_hk34_ambo_hk72,17794,18399,605,61895,61949
1296,octahedron_hk34_ambo_hk72,18133,18711,578,62800,62770
1297,octahedron_hk34_ambo_hk72,17490,18117,627,61465,61530
1298,octahedron_hk34_ambo_hk72,17918,18456,538,62888,62799
1299,octahedron_hk34_ambo_hk72,17929,18501,572,62452,62504
1300,octahedron_hk34_ambo_hk72,17742,18329,587,62274,62288
1301,octahedron_hk34_ambo_hk72,17619,18191,572,62339,62322
1302,octahedron_hk34_ambo_hk72,17595,18164,569,62491,62475
1303,octahedron_hk34_ambo_hk72,18162,18695,533,63027,62990
1304,octahedron_hk34_ambo_hk72,17440,18010,570,61738,61773
1305,octahedron_hk34_ambo_hk72,18247,18774,527,63267,63224
1306,octahedron_hk34_ambo_hk72,17848,18466,618,62061,62152
1307,octahedron_hk34_ambo_hk72,18812,19364,552,63426,63356
1308,octahedron_hk34_ambo_hk72,17436,17984,548,61085,61080
1309,octahedron_hk34_ambo_hk72,18778,19342,564,63798,63810
1310,octahedron_hk34_ambo_hk72,18033,18699,666,61713,61815
