frame,shape,before_render_us,after_render_us,delta_render_us,before_wall_us,after_wall_us
1988,truncatedIcosahedron_ambo_relax_truncate33_hk64,9421,9774,353,61965,61929
1989,truncatedIcosahedron_ambo_relax_truncate33_hk64,9863,10224,361,62908,62912
1990,truncatedIcosahedron_ambo_relax_truncate33_hk64,10186,10548,362,62783,62785
1991,truncatedIcosahedron_ambo_relax_truncate33_hk64,12759,13362,603,65013,65268
1992,truncatedIcosahedron_ambo_relax_truncate33_hk64,12283,12866,583,61986,61962
1993,truncatedIcosahedron_ambo_relax_truncate33_hk64,12600,13350,750,62778,62996
1994,truncatedIcosahedron_ambo_relax_truncate33_hk64,12665,13509,844,62573,62619
1995,truncatedIcosahedron_ambo_relax_truncate33_hk64,13097,13939,842,62894,62889
1996,truncatedIcosahedron_ambo_relax_truncate33_hk64,15474,16357,883,64839,64878
1997,truncatedIcosahedron_ambo_relax_truncate33_hk64,11058,11897,839,58046,57990
1998,truncatedIcosahedron_ambo_relax_truncate33_hk64,11098,11972,874,62504,62536
1999,truncatedIcosahedron_ambo_relax_truncate33_hk64,10925,11758,833,62288,62254
2000,truncatedIcosahedron_ambo_relax_truncate33_hk64,14183,15006,823,65718,65708
2001,truncatedIcosahedron_ambo_relax_truncate33_hk64,15053,15874,821,62997,62984
2002,truncatedIcosahedron_ambo_relax_truncate33_hk64,15297,16111,814,62706,62705
2003,truncatedIcosahedron_ambo_relax_truncate33_hk64,14886,15768,882,62052,62119
2004,truncatedIcosahedron_ambo_relax_truncate33_hk64,15156,16025,869,62731,62724
2005,truncatedIcosahedron_ambo_relax_truncate33_hk64,14883,15817,934,62180,62242
2006,truncatedIcosahedron_ambo_relax_truncate33_hk64,24542,25458,916,72113,72104
2007,truncatedIcosahedron_ambo_relax_truncate33_hk64,33243,34315,1072,71106,71339
2008,truncatedIcosahedron_ambo_relax_truncate33_hk64,32910,33980,1070,62180,62126
2009,truncatedIcosahedron_ambo_relax_truncate33_hk64,30501,31126,625,60050,59605
2010,truncatedIcosahedron_ambo_relax_truncate33_hk64,30779,31302,523,62736,62634
2011,truncatedIcosahedron_ambo_relax_truncate33_hk64,30382,30992,610,62053,62151
2012,truncatedIcosahedron_ambo_relax_truncate33_hk64,31311,32119,808,63386,63585
2013,truncatedIcosahedron_ambo_relax_truncate33_hk64,31106,32220,1114,62253,62562
2014,truncatedIcosahedron_ambo_relax_truncate33_hk64,32185,33903,1718,63535,64144
2015,truncatedIcosahedron_ambo_relax_truncate33_hk64,29577,31256,1679,59851,59813
2016,truncatedIcosahedron_ambo_relax_truncate33_hk64,29962,31600,1638,62845,62806
2017,truncatedIcosahedron_ambo_relax_truncate33_hk64,29542,31254,1712,61722,61788
2018,truncatedIcosahedron_ambo_relax_truncate33_hk64,30074,31839,1765,62999,63047
2019,truncatedIcosahedron_ambo_relax_truncate33_hk64,29718,31385,1667,62098,62006
2020,truncatedIcosahedron_ambo_relax_truncate33_hk64,30456,32186,1730,63199,63316
2021,truncatedIcosahedron_ambo_relax_truncate33_hk64,30124,31755,1631,62183,62029
2022,truncatedIcosahedron_ambo_relax_truncate33_hk64,31058,32794,1736,63394,63500
2023,truncatedIcosahedron_ambo_relax_truncate33_hk64,30597,32248,1651,62000,61914
2024,truncatedIcosahedron_ambo_relax_truncate33_hk64,31967,33712,1745,63831,63924
2025,truncatedIcosahedron_ambo_relax_truncate33_hk64,30775,32501,1726,61269,61251
2026,truncatedIcosahedron_ambo_relax_truncate33_hk64,32448,34230,1782,64123,64191
2027,truncatedIcosahedron_ambo_relax_truncate33_hk64,31210,32946,1736,61224,61178
2028,truncatedIcosahedron_ambo_relax_truncate33_hk64,33504,35350,1846,64746,64855
2029,truncatedIcosahedron_ambo_relax_truncate33_hk64,31290,32862,1572,60252,59981
2030,truncatedIcosahedron_ambo_relax_truncate33_hk64,33746,35701,1955,64917,65299
2031,truncatedIcosahedron_ambo_relax_truncate33_hk64,32796,34650,1854,61511,61410
2032,truncatedIcosahedron_ambo_relax_truncate33_hk64,33883,35657,1774,63549,63468
2033,truncatedIcosahedron_ambo_relax_truncate33_hk64,31846,33505,1659,60185,60064
2034,truncatedIcosahedron_ambo_relax_truncate33_hk64,34198,36262,2064,64814,65278
2035,truncatedIcosahedron_ambo_relax_truncate33_hk64,32786,34679,1893,61102,60878
2036,truncatedIcosahedron_ambo_relax_truncate33_hk64,33462,35192,1730,63135,62965
2037,truncatedIcosahedron_ambo_relax_truncate33_hk64,32327,33912,1585,61325,61186
2038,truncatedIcosahedron_ambo_relax_truncate33_hk64,33538,35455,1917,63673,64004
2039,truncatedIcosahedron_ambo_relax_truncate33_hk64,32606,34431,1825,61528,61437
2040,truncatedIcosahedron_ambo_relax_truncate33_hk64,31969,33614,1645,61825,61651
2041,truncatedIcosahedron_ambo_relax_truncate33_hk64,31439,33105,1666,61911,61959
2042,truncatedIcosahedron_ambo_relax_truncate33_hk64,31558,33308,1750,62579,62664
2043,truncatedIcosahedron_ambo_relax_truncate33_hk64,31310,33075,1765,62218,62229
2044,truncatedIcosahedron_ambo_relax_truncate33_hk64,30461,32129,1668,61612,61522
2045,truncatedIcosahedron_ambo_relax_truncate33_hk64,30712,32289,1577,62711,62621
2046,truncatedIcosahedron_ambo_relax_truncate33_hk64,29721,31393,1672,61471,61564
2047,truncatedIcosahedron_ambo_relax_truncate33_hk64,29847,31534,1687,62588,62664
2048,truncatedIcosahedron_ambo_relax_truncate33_hk64,29404,31072,1668,62072,61999
2049,truncatedIcosahedron_ambo_relax_truncate33_hk64,29616,31365,1749,62419,62500
2050,truncatedIcosahedron_ambo_relax_truncate33_hk64,28926,30575,1649,61772,61673
2051,truncatedIcosahedron_ambo_relax_truncate33_hk64,29197,30910,1713,62730,62802
2052,truncatedIcosahedron_ambo_relax_truncate33_hk64,28659,30272,1613,61913,61820
2053,truncatedIcosahedron_ambo_relax_truncate33_hk64,29306,31091,1785,63107,63282
2054,truncatedIcosahedron_ambo_relax_truncate33_hk64,28529,30282,1753,61674,61652
2055,truncatedIcosahedron_ambo_relax_truncate33_hk64,29652,31370,1718,63584,63550
2056,truncatedIcosahedron_ambo_relax_truncate33_hk64,28787,30518,1731,61604,61608
2057,truncatedIcosahedron_ambo_relax_truncate33_hk64,29763,31491,1728,63443,63434
2058,dodecahedron_bevel2_relax_gyro,1558,1541,-17,34263,32512
2059,dodecahedron_bevel2_relax_gyro,7797,7949,152,68702,68862
2060,dodecahedron_bevel2_relax_gyro,7601,7788,187,62254,62301
2061,dodecahedron_bevel2_relax_gyro,7834,8007,173,62694,62733
2062,dodecahedron_bevel2_relax_gyro,7797,8011,214,62477,62472
2063,dodecahedron_bevel2_relax_gyro,9524,9806,282,64149,64220
2064,dodecahedron_bevel2_relax_gyro,9135,9429,294,62055,62078
2065,dodecahedron_bevel2_relax_gyro,9490,9837,347,62508,62536
2066,dodecahedron_bevel2_relax_gyro,9405,9833,428,62379,62459
2067,dodecahedron_bevel2_relax_gyro,10125,10550,425,63175,63179
2068,dodecahedron_bevel2_relax_gyro,11719,12198,479,64054,64110
2069,dodecahedron_bevel2_relax_gyro,11307,11643,336,62043,61896
2070,dodecahedron_bevel2_relax_gyro,10671,11096,425,61823,61911
2071,dodecahedron_bevel2_relax_gyro,10990,11362,372,62784,62728
2072,dodecahedron_bevel2_relax_gyro,10496,10947,451,61968,62047
2073,dodecahedron_bevel2_relax_gyro,10824,11263,439,62791,62775
2074,dodecahedron_bevel2_relax_gyro,12329,12746,417,63958,63940
2075,dodecahedron_bevel2_relax_gyro,10893,11325,432,61075,61090
2076,dodecahedron_bevel2_relax_gyro,10922,11441,519,62491,62575
2077,dodecahedron_bevel2_relax_gyro,10630,11125,495,62167,62144
2078,dodecahedron_bevel2_relax_gyro,15016,15577,561,66847,66912
2079,dodecahedron_bevel2_relax_gyro,19925,33710,13785,67358,80569
2080,dodecahedron_bevel2_relax_gyro,20437,28278,7841,62962,57025
2081,dodecahedron_bevel2_relax_gyro,19642,25398,5756,61398,59323
2082,dodecahedron_bevel2_relax_gyro,20925,26095,5170,63744,63149
2083,dodecahedron_bevel2_relax_gyro,20946,27487,6541,62487,63848
2084,dodecahedron_bevel2_relax_gyro,31705,38666,6961,73220,73639
2085,dodecahedron_bevel2_relax_gyro,33333,37210,3877,64067,60973
2086,dodecahedron_bevel2_relax_gyro,33468,37235,3767,62584,62477
2087,dodecahedron_bevel2_relax_gyro,32439,36327,3888,61435,61545
2088,dodecahedron_bevel2_relax_gyro,32809,36680,3871,62834,62868
2089,dodecahedron_bevel2_relax_gyro,32464,36558,4094,62172,62340
2090,dodecahedron_bevel2_relax_gyro,36550,40587,4037,66548,66491
2091,dodecahedron_bevel2_relax_gyro,26754,33629,6875,52662,55504
2092,dodecahedron_bevel2_relax_gyro,26720,33362,6642,62414,62194
2093,dodecahedron_bevel2_relax_gyro,26758,33173,6415,62499,62270
2094,dodecahedron_bevel2_relax_gyro,26728,33032,6304,62431,62317
2095,dodecahedron_bevel2_relax_gyro,26855,33010,6155,62593,62439
2096,dodecahedron_bevel2_relax_gyro,37979,44103,6124,73586,73555
2097,dodecahedron_bevel2_relax_gyro,33527,39430,5903,57742,57493
2098,dodecahedron_bevel2_relax_gyro,33483,38988,5505,62413,62016
2099,dodecahedron_bevel2_relax_gyro,33340,38330,4990,62303,61808
2100,dodecahedron_bevel2_relax_gyro,32681,37252,4571,61803,61382
2101,dodecahedron_bevel2_relax_gyro,33013,37274,4261,62794,62489
2102,dodecahedron_bevel2_relax_gyro,33668,37876,4208,63118,63117
2103,dodecahedron_bevel2_relax_gyro,18396,22051,3655,47249,46625
2104,dodecahedron_bevel2_relax_gyro,18091,21756,3665,62157,62165
2105,dodecahedron_bevel2_relax_gyro,18339,21968,3629,62708,62675
2106,dodecahedron_bevel2_relax_gyro,18320,21966,3646,62443,62459
2107,dodecahedron_bevel2_relax_gyro,18324,22092,3768,62469,62587
2108,dodecahedron_bevel2_relax_gyro,18635,22048,3413,62771,62408
2109,dodecahedron_bevel2_relax_gyro,18738,22355,3617,62553,62767
2110,dodecahedron_bevel2_relax_gyro,18292,21867,3575,62015,61973
2111,dodecahedron_bevel2_relax_gyro,18845,22457,3612,63014,63052
2112,dodecahedron_bevel2_relax_gyro,18563,22167,3604,62178,62172
2113,dodecahedron_bevel2_relax_gyro,18797,22531,3734,62380,62523
2114,dodecahedron_bevel2_relax_gyro,18807,22408,3601,62472,62328
2115,dodecahedron_bevel2_relax_gyro,18896,22752,3856,62557,62860
2116,dodecahedron_bevel2_relax_gyro,19228,22841,3613,62848,62550
2117,dodecahedron_bevel2_relax_gyro,19030,22821,3791,62261,62442
2118,dodecahedron_bevel2_relax_gyro,19324,22829,3505,62755,62476
2119,dodecahedron_bevel2_relax_gyro,19368,23144,3776,62495,62775
2120,dodecahedron_bevel2_relax_gyro,19104,22912,3808,62198,62236
2121,dodecahedron_bevel2_relax_gyro,19313,23203,3890,62671,62752
2122,dodecahedron_bevel2_relax_gyro,18982,22822,3840,62131,62085
2123,dodecahedron_bevel2_relax_gyro,18827,22661,3834,62307,62303
2124,dodecahedron_bevel2_relax_gyro,19189,23206,4017,62824,63006
2125,dodecahedron_bevel2_relax_gyro,18839,22792,3953,62109,62044
2126,dodecahedron_bevel2_relax_gyro,19056,22827,3771,62677,62497
2127,dodecahedron_bevel2_relax_gyro,18465,22339,3874,61859,61970
2128,dodecahedron_bevel2_relax_gyro,19439,23343,3904,63436,63463
2129,dodecahedron_bevel2_relax_gyro,18823,22712,3889,61592,61633
2130,dodecahedron_bevel2_relax_gyro,18525,22153,3628,62218,61908
2131,dodecahedron_bevel2_relax_gyro,18859,22583,3724,62795,62890
2132,dodecahedron_bevel2_relax_gyro,18452,22302,3850,62061,62179
2133,dodecahedron_bevel2_relax_gyro,18825,22643,3818,62835,62803
2134,dodecahedron_bevel2_relax_gyro,17902,21586,3684,61539,61403
2135,dodecahedron_bevel2_relax_gyro,18303,21989,3686,62862,62865
2136,dodecahedron_bevel2_relax_gyro,18206,21884,3678,62365,62355
2137,dodecahedron_bevel2_relax_gyro,18184,21904,3720,62437,62481
2138,dodecahedron_bevel2_relax_gyro,18405,21886,3481,62656,62440
2139,dodecahedron_bevel2_relax_gyro,18275,22017,3742,62329,62593
2140,dodecahedron_bevel2_relax_gyro,18587,22100,3513,62773,62544
2141,dodecahedron_bevel2_relax_gyro,18610,22181,3571,62490,62530
2142,dodecahedron_bevel2_relax_gyro,18669,22247,3578,62521,62583
2143,dodecahedron_bevel2_relax_gyro,18899,22414,3515,62746,62628
2144,dodecahedron_bevel2_relax_gyro,18934,22541,3607,62495,62589
2145,dodecahedron_bevel2_relax_gyro,18834,22250,3416,62111,61912
2146,truncatedIcosidodecahedron_bevel5_relax_hk77,2217,2253,36,45844,42465
2147,truncatedIcosidodecahedron_bevel5_relax_hk77,11164,11678,514,71402,71883
2148,truncatedIcosidodecahedron_bevel5_relax_hk77,10605,11022,417,61903,61798
2149,truncatedIcosidodecahedron_bevel5_relax_hk77,11026,11505,479,62884,62944
2150,truncatedIcosidodecahedron_bevel5_relax_hk77,12081,12502,421,63508,63459
2151,truncatedIcosidodecahedron_bevel5_relax_hk77,15819,16759,940,66185,66703
2152,truncatedIcosidodecahedron_bevel5_relax_hk77,15313,16341,1028,61956,62034
2153,truncatedIcosidodecahedron_bevel5_relax_hk77,15811,16974,1163,62961,63093
2154,truncatedIcosidodecahedron_bevel5_relax_hk77,15772,17037,1265,62421,62524
2155,truncatedIcosidodecahedron_bevel5_relax_hk77,16381,17750,1369,63071,63175
2156,truncatedIcosidodecahedron_bevel5_relax_hk77,20860,22151,1291,66943,66907
2157,truncatedIcosidodecahedron_bevel5_relax_hk77,19829,21192,1363,61464,61491
2158,truncatedIcosidodecahedron_bevel5_relax_hk77,19553,20976,1423,62179,62243
2159,truncatedIcosidodecahedron_bevel5_relax_hk77,19444,20989,1545,62349,62473
2160,truncatedIcosidodecahedron_bevel5_relax_hk77,19531,21157,1626,62550,62630
2161,truncatedIcosidodecahedron_bevel5_relax_hk77,19506,21103,1597,62129,62081
2162,truncatedIcosidodecahedron_bevel5_relax_hk77,30282,31852,1570,73228,73210
2163,truncatedIcosidodecahedron_bevel5_relax_hk77,15489,17373,1884,47666,47982
2164,truncatedIcosidodecahedron_bevel5_relax_hk77,16025,17888,1863,62995,62974
2165,truncatedIcosidodecahedron_bevel5_relax_hk77,15754,17568,1814,62180,62142
2166,truncatedIcosidodecahedron_bevel5_relax_hk77,28454,30495,2041,75161,75389
2167,truncatedIcosidodecahedron_bevel5_relax_hk77,38746,41070,2324,72702,73008
2168,truncatedIcosidodecahedron_bevel5_relax_hk77,37195,39303,2108,60896,60690
2169,truncatedIcosidodecahedron_bevel5_relax_hk77,34470,35950,1480,59735,59144
2170,truncatedIcosidodecahedron_bevel5_relax_hk77,35854,37309,1455,63895,63822
2171,truncatedIcosidodecahedron_bevel5_relax_hk77,36424,37071,647,63029,62209
2172,truncatedIcosidodecahedron_bevel5_relax_hk77,40417,40918,501,66446,66306
2173,truncatedIcosidodecahedron_bevel5_relax_hk77,40266,40785,519,62306,62326
2174,truncatedIcosidodecahedron_bevel5_relax_hk77,38193,40561,2368,60385,62225
2175,truncatedIcosidodecahedron_bevel5_relax_hk77,33998,36462,2464,58265,58368
2176,truncatedIcosidodecahedron_bevel5_relax_hk77,35505,37794,2289,63961,63793
2177,truncatedIcosidodecahedron_bevel5_relax_hk77,34030,36401,2371,60667,60752
2178,truncatedIcosidodecahedron_bevel5_relax_hk77,35605,37859,2254,64035,63919
2179,truncatedIcosidodecahedron_bevel5_relax_hk77,34368,36768,2400,61216,61371
2180,truncatedIcosidodecahedron_bevel5_relax_hk77,36069,38320,2251,64163,64012
2181,truncatedIcosidodecahedron_bevel5_relax_hk77,34823,37223,2400,61214,61364
2182,truncatedIcosidodecahedron_bevel5_relax_hk77,36438,38696,2258,64077,63935
2183,truncatedIcosidodecahedron_bevel5_relax_hk77,35556,37980,2424,61582,61800
2184,truncatedIcosidodecahedron_bevel5_relax_hk77,37437,39850,2413,64385,64331
2185,truncatedIcosidodecahedron_bevel5_relax_hk77,36678,39048,2370,61702,61666
2186,truncatedIcosidodecahedron_bevel5_relax_hk77,38005,40371,2366,63790,63772
2187,truncatedIcosidodecahedron_bevel5_relax_hk77,37036,39604,2568,61498,61693
2188,truncatedIcosidodecahedron_bevel5_relax_hk77,39258,41759,2501,64691,64618
2189,truncatedIcosidodecahedron_bevel5_relax_hk77,37327,39765,2438,60535,60465
2190,truncatedIcosidodecahedron_bevel5_relax_hk77,39807,42313,2506,64942,65010
2191,truncatedIcosidodecahedron_bevel5_relax_hk77,38398,41086,2688,61052,61235
2192,truncatedIcosidodecahedron_bevel5_relax_hk77,40576,43114,2538,64639,64489
2193,truncatedIcosidodecahedron_bevel5_relax_hk77,38106,40506,2400,59738,59582
2194,truncatedIcosidodecahedron_bevel5_relax_hk77,40523,43147,2624,64878,65108
2195,truncatedIcosidodecahedron_bevel5_relax_hk77,38745,41417,2672,60684,60724
2196,truncatedIcosidodecahedron_bevel5_relax_hk77,39738,42234,2496,63443,63277
2197,truncatedIcosidodecahedron_bevel5_relax_hk77,38088,40606,2518,60810,60887
2198,truncatedIcosidodecahedron_bevel5_relax_hk77,39035,41566,2531,63464,63421
2199,truncatedIcosidodecahedron_bevel5_relax_hk77,37922,40370,2448,61343,61254
2200,truncatedIcosidodecahedron_bevel5_relax_hk77,37810,40116,2306,62350,62208
2201,truncatedIcosidodecahedron_bevel5_relax_hk77,36864,39356,2492,61515,61701
2202,truncatedIcosidodecahedron_bevel5_relax_hk77,36913,39171,2258,62499,62278
2203,truncatedIcosidodecahedron_bevel5_relax_hk77,36208,38578,2370,61757,61869
2204,truncatedIcosidodecahedron_bevel5_relax_hk77,36292,38564,2272,62546,62447
2205,truncatedIcosidodecahedron_bevel5_relax_hk77,35559,37956,2397,61730,61854
2206,truncatedIcosidodecahedron_bevel5_relax_hk77,35728,38118,2390,62624,62630
2207,truncatedIcosidodecahedron_bevel5_relax_hk77,35011,37438,2427,61751,61788
2208,truncatedIcosidodecahedron_bevel5_relax_hk77,35417,37764,2347,62866,62788
2209,truncatedIcosidodecahedron_bevel5_relax_hk77,34812,37242,2430,61603,61695
2210,truncatedIcosidodecahedron_bevel5_relax_hk77,35068,37511,2443,62715,62784
2211,truncatedIcosidodecahedron_bevel5_relax_hk77,34476,36950,2474,61922,61901
2212,truncatedIcosidodecahedron_bevel5_relax_hk77,35013,37436,2423,62997,62948
2213,truncatedIcosidodecahedron_bevel5_relax_hk77,34489,36813,2324,61937,61838
2214,truncatedIcosidodecahedron_bevel5_relax_hk77,35237,37568,2331,63209,63224
2215,truncatedIcosidodecahedron_bevel5_relax_hk77,34754,37084,2330,61979,61976
2216,truncatedIcosidodecahedron_bevel5_relax_hk77,35461,37807,2346,63175,63189
2217,truncatedIcosidodecahedron_bevel5_relax_hk77,34735,37119,2384,61741,61774
2218,truncatedOctahedron_gyro_kis_hk17,1666,1696,30,29391,27037
2219,truncatedOctahedron_gyro_kis_hk17,8350,8621,271,69136,69373
2220,truncatedOctahedron_gyro_kis_hk17,8337,8507,170,62449,62348
2221,truncatedOctahedron_gyro_kis_hk17,8299,8532,233,62423,62486
2222,truncatedOctahedron_gyro_kis_hk17,8893,9145,252,63056,63074
2223,truncatedOctahedron_gyro_kis_hk17,12113,19231,7118,65673,72535
2224,truncatedOctahedron_gyro_kis_hk17,11654,15492,3838,61990,58767
2225,truncatedOctahedron_gyro_kis_hk17,11998,14580,2582,62541,61227
2226,truncatedOctahedron_gyro_kis_hk17,11268,12924,1656,61732,60796
2227,truncatedOctahedron_gyro_kis_hk17,11950,13459,1509,63130,62987
2228,truncatedOctahedron_gyro_kis_hk17,14253,16001,1748,64762,64994
2229,truncatedOctahedron_gyro_kis_hk17,16201,17295,1094,64370,63716
2230,truncatedOctahedron_gyro_kis_hk17,14720,15813,1093,60978,60971
2231,truncatedOctahedron_gyro_kis_hk17,15370,16527,1157,63101,63174
2232,truncatedOctahedron_gyro_kis_hk17,14328,15405,1077,61421,61345
2233,truncatedOctahedron_gyro_kis_hk17,14659,15796,1137,62796,62852
2234,truncatedOctahedron_gyro_kis_hk17,20720,21829,1109,68524,68478
2235,truncatedOctahedron_gyro_kis_hk17,24800,27342,2542,66534,67962
2236,truncatedOctahedron_gyro_kis_hk17,24454,27043,2589,62111,62166
2237,truncatedOctahedron_gyro_kis_hk17,25290,28368,3078,63295,63841
2238,truncatedOctahedron_gyro_kis_hk17,25247,28321,3074,62476,62415
2239,truncatedOctahedron_gyro_kis_hk17,25970,29433,3463,63185,63574
2240,truncatedOctahedron_gyro_kis_hk17,28303,31635,3332,64794,64663
2241,truncatedOctahedron_gyro_kis_hk17,20576,24237,3661,54476,54788
2242,truncatedOctahedron_gyro_kis_hk17,20291,23810,3519,62177,62031
2243,truncatedOctahedron_gyro_kis_hk17,21063,24632,3569,63236,63283
2244,truncatedOctahedron_gyro_kis_hk17,20848,24708,3860,62245,62538
2245,truncatedOctahedron_gyro_kis_hk17,21099,25290,4191,62693,63035
2246,truncatedOctahedron_gyro_kis_hk17,28154,32449,4295,69517,69604
2247,truncatedOctahedron_gyro_kis_hk17,24308,26946,2638,58594,56946
2248,truncatedOctahedron_gyro_kis_hk17,23747,26372,2625,61901,61885
2249,truncatedOctahedron_gyro_kis_hk17,24088,26675,2587,62802,62765
2250,truncatedOctahedron_gyro_kis_hk17,23943,26457,2514,62318,62242
2251,truncatedOctahedron_gyro_kis_hk17,25276,27806,2530,63779,63869
2252,truncatedOctahedron_gyro_kis_hk17,28087,30506,2419,65329,65161
2253,truncatedOctahedron_gyro_kis_hk17,17747,22115,4368,52110,54056
2254,truncatedOctahedron_gyro_kis_hk17,17113,21440,4327,61827,61780
2255,truncatedOctahedron_gyro_kis_hk17,17845,22195,4350,63192,63216
2256,truncatedOctahedron_gyro_kis_hk17,17330,21614,4284,61947,61881
2257,truncatedOctahedron_gyro_kis_hk17,17396,21680,4284,62265,62253
2258,truncatedOctahedron_gyro_kis_hk17,27174,31465,4291,72245,72242
2259,truncatedOctahedron_gyro_kis_hk17,44725,49723,4998,79949,80672
